CustomerID,Age,Income,IncomeValue,Channel,Tenure,Frequency,AvgSpend,MonthlySpend,Recency,RFM_Score,CLV,Segment
CUST027275,18,High,99195.51,App,35,5,374.32,155.96,365,5,424.64,High
CUST027276,34,Low,18964.59,App,29,6,66.22,33.11,228,3,42.98,Low
CUST027277,53,High,65547.36,App,27,8,278.81,185.87,226,6,326.04,Medium
CUST027278,53,High,118670.12,Web,31,22,424.05,777.42,100,12,1992.76,High
CUST027279,63,Medium,61793.26,App,12,12,221.12,221.12,15,12,189.8,Medium
CUST027280,26,Medium,65738.86,App,25,14,301.06,351.23,132,11,523.08,High
CUST027281,62,Low,22640.38,Web,7,8,132.55,88.36,71,7,31.04,Low
CUST027282,45,Medium,65923.6,App,55,11,322.43,295.56,38,12,982.85,High
CUST027283,65,Medium,59577.38,Web,26,3,280.26,70.06,256,3,111.79,Medium
CUST027284,50,Low,26140.52,Web,32,5,181.2,75.5,54,5,116.19,Medium
CUST027285,20,Low,15941.49,Branch,10,6,119.62,59.81,99,4,29.48,Low
CUST027286,68,Medium,62902.34,Web,2,9,288.12,216.09,28,10,30.4,Low
CUST027287,25,Very High,176653.84,Branch,8,20,619.51,1032.52,22,15,867.75,High
CUST027288,67,Medium,56188.74,Branch,11,11,211.98,194.31,1,12,144.28,Medium
CUST027289,23,Low,24942.92,App,62,5,66.2,27.58,161,3,67.71,Low
CUST027290,69,Very High,174246.02,Branch,86,25,573.04,1193.83,75,13,7969.15,High
CUST027291,23,Low,20074.78,App,10,5,157.21,65.5,82,5,32.25,Low
CUST027292,46,Low,30329.88,App,11,6,230.32,115.16,234,4,68.47,Low
CUST027293,54,Medium,54459.34,Web,38,9,260.26,195.19,31,10,434.42,High
CUST027294,29,Low,16521.84,App,12,3,134.54,33.64,24,6,20.04,Low
CUST027295,26,Medium,65948.69,App,7,6,352.94,176.47,176,5,90.02,Low
CUST027296,58,Low,24793.56,Branch,22,4,164.98,54.99,217,3,60.08,Low
CUST027297,66,High,119583.21,App,17,18,441.04,661.57,111,12,977.0,High
CUST027298,36,Low,20974.33,Branch,1,2,104.11,17.35,161,3,10.0,Low
CUST027299,34,High,105145.6,Branch,25,14,536.14,625.5,31,14,1326.92,High
CUST027300,65,High,107187.45,Branch,27,14,475.63,554.9,94,12,1186.29,High
CUST027301,61,Very High,178460.15,Branch,9,22,554.98,1017.46,40,14,1033.14,High
CUST027302,49,Low,26499.91,App,27,1,132.41,11.03,88,5,14.63,Low
CUST027303,52,Medium,55723.79,Web,8,5,205.31,85.55,43,7,49.26,Low
CUST027304,31,High,91525.83,Web,17,15,376.34,470.42,6,15,607.06,High
CUST027305,66,Very High,173770.33,Branch,76,25,663.28,1381.83,10,15,8437.53,High
CUST027306,33,Medium,68670.52,Web,2,9,307.05,230.29,365,8,33.61,Low
CUST027307,38,Very High,153977.26,App,120,19,543.46,860.48,100,12,6518.92,High
CUST027308,29,Low,21417.6,Branch,6,10,207.36,172.8,26,10,49.66,Low
CUST027309,41,Medium,42918.18,App,3,3,256.89,64.22,6,7,12.04,Low
CUST027310,51,Low,26028.49,Web,33,7,189.37,110.47,43,8,171.3,Medium
CUST027311,25,Low,25679.18,Web,13,1,66.75,5.56,194,3,10.0,Low
CUST027312,61,Low,28643.62,App,55,5,118.76,49.48,14,7,114.16,Medium
CUST027313,38,High,84026.72,Branch,36,16,317.15,422.87,35,14,999.94,High
CUST027314,65,Medium,54492.22,App,6,10,295.61,246.34,18,12,97.4,Low
CUST027315,25,Low,29143.34,App,28,5,49.33,20.55,37,6,30.32,Low
CUST027316,45,Low,26949.31,App,65,6,173.7,86.85,25,7,223.2,Medium
CUST027317,33,Very High,149017.55,App,7,11,618.97,567.39,89,12,442.28,High
CUST027318,27,Medium,56106.73,Branch,6,9,296.59,222.44,40,10,80.78,Low
CUST027319,69,Low,19375.52,App,35,2,120.18,20.03,132,4,31.42,Low
CUST027320,32,Low,25629.18,App,85,5,151.43,63.09,22,7,191.96,Medium
CUST027321,21,Low,24936.65,Web,79,6,140.12,70.06,248,3,216.49,Medium
CUST027322,43,Low,26019.77,App,2,7,196.89,114.85,23,8,13.42,Low
CUST027323,32,Low,24526.01,App,22,6,174.13,87.06,77,6,95.45,Low
CUST027324,53,Low,25697.01,App,7,5,205.11,85.46,197,4,35.1,Low
CUST027325,49,Medium,64035.65,App,28,12,356.04,356.04,69,11,665.15,High
CUST027326,60,High,103161.34,Web,31,10,362.8,302.33,7,12,693.27,High
CUST027327,55,Low,26987.24,Branch,15,4,101.67,33.89,4,7,24.24,Low
CUST027328,21,Low,29811.76,App,2,15,120.56,150.7,335,9,18.05,Low
CUST027329,58,High,84877.5,Branch,20,9,325.92,244.44,190,8,359.58,Medium
CUST027330,26,Low,26511.66,Branch,17,6,102.72,51.36,41,6,46.61,Low
CUST027331,52,High,87109.37,Web,37,9,277.67,208.25,131,8,514.27,High
CUST027332,45,Medium,50804.71,Branch,21,12,219.26,219.26,52,10,278.25,Medium
CUST027333,54,High,118193.48,Web,28,17,423.8,600.38,59,13,1375.81,High
CUST027334,64,Low,34214.87,Web,20,12,253.01,253.01,40,12,288.71,Medium
CUST027335,26,High,95830.38,App,10,11,283.09,259.5,4,13,202.03,Medium
CUST027336,19,Medium,55787.99,Web,17,10,200.46,167.05,321,7,188.16,Medium
CUST027337,20,Medium,51727.92,App,76,4,208.34,69.45,145,4,215.89,Medium
CUST027338,61,Low,23555.29,App,11,5,145.47,60.61,365,3,32.13,Low
CUST027339,65,Low,23448.6,Web,27,7,207.09,120.8,158,6,173.37,Medium
CUST027340,22,High,79216.94,App,2,20,207.81,346.35,30,13,53.62,Low
CUST027341,27,Low,21593.62,Web,10,6,104.62,52.31,169,3,25.38,Low
CUST027342,45,Medium,49387.29,App,4,14,188.34,219.72,202,9,60.64,Low
CUST027343,32,Low,26596.86,App,26,5,114.5,47.71,71,5,59.12,Low
CUST027344,31,Medium,58128.03,App,42,8,256.59,171.06,102,7,429.29,High
CUST027345,63,Low,26405.89,Web,15,7,114.08,66.55,69,6,54.19,Low
CUST027346,40,Medium,53053.72,App,17,12,236.15,236.15,33,12,264.81,Medium
CUST027347,30,High,83783.59,Branch,31,11,309.37,283.59,5,13,606.35,High
CUST027348,33,Low,25298.84,Web,2,4,164.7,54.9,24,6,10.0,Low
CUST027349,47,Very High,139232.93,Web,36,11,463.62,424.99,49,13,1204.53,High
CUST027350,57,Medium,56914.48,Web,6,8,231.89,154.59,126,7,59.44,Low
CUST027351,25,Medium,69746.31,Web,13,9,296.77,222.58,137,8,201.04,Medium
CUST027352,34,Low,33793.92,Branch,32,6,278.79,139.4,161,4,230.41,Medium
CUST027353,47,Medium,48012.69,Web,13,14,181.33,211.55,123,10,173.94,Medium
CUST027354,34,Medium,57620.89,Web,57,8,273.96,182.64,96,7,532.75,High
CUST027355,52,High,100036.25,Branch,15,9,506.98,380.24,83,10,475.35,High
CUST027356,18,High,102875.21,Web,52,5,436.64,181.93,20,9,672.73,High
CUST027357,66,High,88080.44,App,96,16,394.75,526.34,5,15,2456.69,High
CUST027358,41,Medium,76687.76,Web,31,15,324.45,405.56,28,14,804.67,High
CUST027359,65,Low,19438.19,Web,17,11,128.4,117.7,132,8,91.79,Low
CUST027360,66,Very High,145479.85,App,1,16,522.9,697.19,123,12,74.79,Low
CUST027361,42,Low,25755.71,Web,66,5,81.94,34.14,251,3,99.77,Low
CUST027362,19,High,98337.45,App,78,11,410.49,376.28,34,12,1802.61,High
CUST027363,42,Low,23522.61,App,14,6,112.26,56.13,57,5,39.91,Low
CUST027364,31,Very High,101649.78,App,9,15,448.85,561.06,26,14,397.58,High
CUST027365,56,Low,19728.05,App,46,3,99.29,24.82,109,4,48.54,Low
CUST027366,68,Low,28946.2,Web,42,10,115.13,95.94,65,8,188.15,Medium
CUST027367,50,Medium,73932.1,Web,9,14,242.82,283.29,48,13,189.08,Medium
CUST027368,34,High,68406.64,Branch,2,9,323.66,242.75,70,10,35.1,Low
CUST027369,48,Medium,50935.5,Web,14,8,235.87,157.25,33,9,131.85,Medium
CUST027370,27,Medium,48791.56,App,1,8,178.96,119.3,20,9,10.0,Low
CUST027371,23,High,92143.11,Branch,107,8,342.36,228.24,327,6,1274.36,High
CUST027372,56,High,83208.98,Branch,13,14,264.34,308.4,72,12,290.32,Medium
CUST027373,42,High,131655.62,Branch,5,14,430.69,502.47,81,13,237.98,Medium
CUST027374,55,Low,21630.42,App,113,12,112.62,112.62,106,8,376.61,Medium
CUST027375,54,Low,24556.09,Branch,42,7,188.82,110.14,160,5,215.99,Medium
CUST027376,47,Medium,56057.63,App,6,8,328.91,219.27,67,8,87.51,Low
CUST027377,51,High,103389.47,App,6,11,387.51,355.21,86,11,195.23,Medium
CUST027378,35,Low,26174.42,Branch,98,5,207.82,86.59,180,4,319.37,Medium
CUST027379,41,Low,25805.89,App,26,4,198.71,66.24,157,4,83.22,Low
CUST027380,66,Very High,165214.71,App,84,22,654.37,1199.68,51,13,7200.66,High
CUST027381,44,Low,23742.7,Web,8,9,169.44,127.08,13,10,53.3,Low
CUST027382,44,Medium,53599.43,Branch,13,8,237.74,158.49,83,8,127.75,Medium
CUST027383,56,Low,25817.87,App,91,4,200.71,66.9,113,4,237.31,Medium
CUST027384,38,High,98299.23,App,9,6,364.84,182.42,55,7,123.25,Medium
CUST027385,36,High,91635.44,Branch,15,10,343.39,286.16,43,11,327.42,Medium
CUST027386,56,Low,21876.84,Web,5,7,138.21,80.62,81,7,23.0,Low
CUST027387,40,Medium,48938.4,Branch,34,10,281.57,234.64,5,12,426.4,High
CUST027388,56,High,91062.73,Branch,7,17,292.84,414.85,4,15,231.24,Medium
CUST027389,65,Medium,41265.14,Web,26,6,180.78,90.39,75,6,138.42,Medium
CUST027390,61,Medium,65358.4,App,70,17,228.44,323.62,121,11,1074.52,High
CUST027391,64,Medium,54465.7,Branch,1,11,168.62,154.57,318,8,10.22,Low
CUST027392,32,High,97962.51,Web,50,12,356.82,356.82,50,12,1149.31,High
CUST027393,60,Very High,207406.74,App,7,17,711.02,1007.28,49,14,908.85,High
CUST027394,19,Low,28618.99,Branch,13,3,97.63,24.41,38,6,18.4,Low
CUST027395,52,Low,26275.6,Branch,68,5,110.46,46.03,73,5,137.85,Medium
CUST027396,68,Very High,142025.51,App,12,29,433.48,1047.57,255,11,1075.26,High
CUST027397,37,Low,26509.29,App,33,5,113.4,47.25,24,6,72.37,Low
CUST027398,45,High,89677.71,Web,84,14,365.36,426.26,31,14,1928.6,High
CUST027399,32,Very High,180748.22,Web,20,19,694.47,1099.58,28,14,2558.0,High
CUST027400,33,Low,20698.51,App,8,4,86.25,28.75,9,7,12.03,Low
CUST027401,50,Medium,55806.02,App,44,11,266.7,244.47,152,10,611.88,High
CUST027402,64,Low,21251.92,App,24,1,99.53,8.29,80,5,10.0,Low
CUST027403,29,Medium,53161.66,App,6,7,337.82,197.06,13,10,79.16,Low
CUST027404,56,Medium,45249.13,Web,2,5,260.66,108.61,133,5,14.1,Low
CUST027405,56,Medium,48077.13,App,58,11,262.69,240.8,33,12,701.08,High
CUST027406,60,Low,26254.2,Web,119,5,260.87,108.7,47,7,407.65,High
CUST027407,37,Medium,56967.38,App,20,9,244.5,183.38,37,10,241.07,Medium
CUST027408,46,Medium,54644.11,App,76,4,228.67,76.22,59,5,271.97,Medium
CUST027409,60,Medium,45984.19,Web,7,7,198.98,116.07,43,8,49.76,Low
CUST027410,66,High,105464.02,App,10,12,439.96,439.96,94,11,387.18,Medium
CUST027411,20,Very High,126333.49,App,11,21,447.36,782.88,85,13,790.37,High
CUST027412,65,High,92380.7,App,28,14,408.38,476.44,35,14,991.78,High
CUST027413,22,Low,25032.56,Web,46,1,224.62,18.72,85,5,40.1,Low
CUST027414,19,Low,27215.53,Web,3,6,142.09,71.04,303,3,12.78,Low
CUST027415,40,Low,25699.2,Web,4,12,167.96,167.96,31,11,37.3,Low
CUST027416,43,Medium,43370.3,App,8,6,154.97,77.48,178,3,37.76,Low
CUST027417,43,High,92178.22,App,1,9,276.26,207.19,59,9,15.97,Low
CUST027418,24,Low,22871.85,Branch,46,4,188.85,62.95,85,5,131.93,Medium
CUST027419,27,Low,24630.16,Branch,120,4,167.6,55.87,75,5,208.73,Medium
CUST027420,22,Low,24657.72,App,59,6,171.18,85.59,298,4,208.09,Medium
CUST027421,64,Medium,58847.48,Web,19,9,272.36,204.27,46,10,256.63,Medium
CUST027422,29,Very High,184585.97,App,11,18,724.35,1086.53,56,13,1368.55,High
CUST027423,49,Medium,46660.63,Web,43,7,198.93,116.04,82,7,260.87,Medium
CUST027424,59,Medium,65574.27,App,21,3,261.89,65.47,187,3,87.66,Low
CUST027425,48,Medium,56804.11,App,17,2,205.03,34.17,31,6,35.03,Low
CUST027426,39,High,87584.72,Branch,22,8,491.99,328.0,6,11,504.02,High
CUST027427,34,High,102423.13,Web,19,11,396.29,363.26,103,10,536.08,High
CUST027428,37,Low,22599.95,Branch,52,8,175.38,116.92,9,9,265.26,Medium
CUST027429,37,High,89568.39,App,54,13,334.35,362.21,64,11,1202.28,High
CUST027430,60,Medium,40592.79,App,47,10,192.34,160.28,98,8,343.89,Medium
CUST027431,25,High,105672.21,App,17,17,445.7,631.4,50,14,945.45,High
CUST027432,64,Low,21614.9,Web,2,9,110.49,82.87,132,7,10.0,Low
CUST027433,51,High,122667.58,App,11,25,460.13,958.6,347,11,926.26,High
CUST027434,66,Medium,58971.61,App,17,6,178.93,89.47,92,5,100.32,Low
CUST027435,40,Low,19397.03,App,45,10,174.31,145.26,94,8,291.29,Medium
CUST027436,55,Medium,56262.75,Branch,15,10,219.27,182.72,275,7,163.05,Medium
CUST027437,45,Low,25281.86,Branch,54,7,218.06,127.2,290,5,301.58,Medium
CUST027438,30,Very High,143870.66,Branch,6,11,590.4,541.2,33,13,325.2,Medium
CUST027439,46,Low,26351.87,Branch,1,4,97.25,32.42,365,3,10.0,Low
CUST027440,25,Very High,154698.92,App,63,23,589.28,1129.45,2,15,5832.23,High
CUST027441,28,High,99441.05,App,11,13,356.27,385.96,72,11,352.41,Medium
CUST027442,64,Medium,81768.22,Web,120,10,273.61,228.01,7,11,1251.65,High
CUST027443,62,Low,31753.0,App,12,6,183.32,91.66,27,7,58.15,Low
CUST027444,35,Medium,53007.18,App,17,6,249.41,124.71,131,5,153.22,Medium
CUST027445,67,Very High,161851.64,App,39,17,653.43,925.69,91,12,3686.92,High
CUST027446,42,High,89293.38,Web,27,8,240.02,160.01,84,8,313.36,Medium
CUST027447,66,Medium,41302.46,Web,23,14,150.4,175.47,62,11,225.54,Medium
CUST027448,39,Medium,49357.6,Web,52,8,217.06,144.71,170,6,388.81,Medium
CUST027449,62,Medium,51169.37,Web,10,10,150.16,125.13,22,10,81.32,Low
CUST027450,52,Very High,168895.03,Branch,16,16,665.67,887.57,106,12,1520.42,High
CUST027451,46,Very High,149844.32,Branch,4,16,559.0,745.33,28,14,317.07,Medium
CUST027452,38,Low,24701.23,App,1,10,105.78,88.15,129,7,10.0,Low
CUST027453,24,Very High,147902.17,Branch,99,23,592.7,1136.01,9,15,7251.86,High
CUST027454,29,Very High,149306.59,App,31,14,582.71,679.83,21,15,2100.92,High
CUST027455,53,Medium,40022.22,Web,5,8,172.72,115.15,211,5,35.49,Low
CUST027456,41,Medium,53334.93,Branch,83,8,290.2,193.47,256,6,747.91,High
CUST027457,49,High,95884.61,App,2,16,319.88,426.51,104,12,68.32,Low
CUST027458,44,Very High,156819.95,App,8,22,598.93,1098.04,76,13,954.56,High
CUST027459,49,Medium,47382.16,Web,52,9,257.22,192.91,7,11,484.4,High
CUST027460,49,Medium,65882.17,Branch,2,8,256.17,170.78,51,8,24.61,Low
CUST027461,49,Medium,51279.05,App,30,5,158.03,65.85,122,4,121.87,Medium
CUST027462,43,Low,27066.98,Web,9,8,216.02,144.01,178,6,74.33,Low
CUST027463,28,Very High,172817.97,App,2,25,591.49,1232.27,27,14,286.97,Medium
CUST027464,63,Low,26294.45,Web,74,6,156.19,78.09,6,7,229.19,Medium
CUST027465,35,High,92602.96,Web,120,14,417.85,487.49,25,14,2850.69,High
CUST027466,56,Medium,48928.02,App,70,10,197.42,164.51,200,7,560.97,High
CUST027467,22,Low,24740.54,App,29,5,211.64,88.19,334,4,116.64,Medium
CUST027468,33,Medium,59866.4,Web,56,11,311.41,285.46,15,13,827.88,High
CUST027469,28,Low,28509.31,Web,27,8,145.12,96.74,27,8,130.41,Medium
CUST027470,52,Very High,165776.02,Web,80,14,632.93,738.42,90,13,4222.75,High
CUST027471,65,Low,22358.62,Branch,120,2,157.96,26.33,15,7,95.47,Low
CUST027472,28,High,109384.67,Branch,16,16,449.43,599.25,92,12,760.91,High
CUST027473,59,Medium,63141.84,Branch,13,7,239.58,139.75,34,8,117.57,Medium
CUST027474,40,High,112646.93,Web,120,11,426.96,391.38,57,11,2424.67,High
CUST027475,51,Low,25388.72,Web,25,8,95.76,63.84,365,4,84.32,Low
CUST027476,65,Low,29246.79,Web,73,2,213.34,35.56,35,6,116.98,Medium
CUST027477,34,High,94551.18,App,7,13,344.32,373.01,96,10,218.5,Medium
CUST027478,27,High,123418.67,App,75,9,413.26,309.95,16,12,1629.21,High
CUST027479,35,Low,24843.57,App,62,8,110.96,73.97,95,5,200.21,Medium
CUST027480,61,High,118578.65,Web,5,14,386.28,450.66,2,15,212.05,Medium
CUST027481,25,Medium,54820.84,Branch,67,11,189.15,173.38,169,8,634.36,High
CUST027482,43,Low,22782.27,Web,22,3,108.31,27.08,55,5,29.76,Low
CUST027483,20,High,95190.6,Web,3,12,482.9,482.9,49,13,117.43,Medium
CUST027484,69,High,97673.5,App,30,9,384.61,288.45,40,11,633.68,High
CUST027485,41,Medium,54520.99,App,17,6,296.6,148.3,365,5,146.76,Medium
CUST027486,20,Low,24160.43,App,4,8,157.06,104.7,26,8,22.39,Low
CUST027487,55,Medium,55985.23,App,82,12,235.08,235.08,195,9,913.14,High
CUST027488,19,Low,20612.06,App,17,5,73.82,30.76,93,4,27.47,Low
CUST027489,52,Low,28529.55,App,19,7,164.41,95.91,55,7,89.64,Low
CUST027490,34,Low,17253.12,Branch,14,4,242.34,80.78,242,4,57.35,Low
CUST027491,26,High,94334.34,App,120,11,252.05,231.05,64,11,1298.5,High
CUST027492,53,High,123709.16,App,38,19,501.23,793.61,6,15,2468.73,High
CUST027493,39,Low,25642.63,App,27,6,214.32,107.16,17,8,138.92,Medium
CUST027494,48,High,95618.01,Web,29,14,422.0,492.33,33,14,1048.53,High
CUST027495,51,Low,19521.42,Web,4,10,124.11,103.42,15,10,22.74,Low
CUST027496,41,Very High,181819.86,App,27,21,679.49,1189.11,50,14,3096.73,High
CUST027497,26,High,99627.31,Branch,22,13,344.13,372.81,137,10,640.34,High
CUST027498,63,High,91616.5,Web,120,11,397.9,364.74,57,11,2152.45,High
CUST027499,60,Low,17849.44,Branch,1,6,132.08,66.04,45,6,10.0,Low
CUST027500,19,Very High,167774.73,App,3,18,674.41,1011.62,36,14,328.6,Medium
CUST027501,38,Very High,161417.8,App,76,22,587.66,1077.37,6,15,6173.28,High
CUST027502,51,Medium,62877.84,App,63,10,231.83,193.19,47,10,618.72,High
CUST027503,44,Low,30839.45,App,19,5,162.13,67.55,138,4,68.04,Low
CUST027504,54,Medium,60030.5,Web,23,16,267.54,356.72,236,10,501.55,High
CUST027505,24,Low,16490.93,Branch,48,9,118.76,89.07,44,9,184.48,Medium
CUST027506,39,Medium,61885.46,Branch,13,12,260.04,260.04,323,9,219.98,Medium
CUST027507,21,Very High,159760.83,Web,30,13,510.41,552.95,84,12,1690.43,High
CUST027508,31,High,76168.27,Web,4,12,292.08,292.08,193,9,88.05,Low
CUST027509,51,Medium,66112.89,Web,16,9,260.09,195.07,63,9,193.65,Medium
CUST027510,40,Medium,55384.97,App,39,16,174.43,232.57,16,14,468.86,High
CUST027511,61,Very High,151130.5,Web,10,19,560.26,887.07,27,14,883.87,High
CUST027512,59,Low,24144.58,App,8,6,197.65,98.83,27,7,41.45,Low
CUST027513,42,High,79710.02,Web,27,18,308.57,462.85,55,13,879.41,High
CUST027514,18,Low,16771.01,App,47,11,95.04,87.12,78,9,168.54,Medium
CUST027515,68,Medium,51586.56,Web,19,5,225.48,93.95,32,7,106.51,Medium
CUST027516,65,High,106728.15,Web,75,15,326.96,408.7,118,12,2019.6,High
CUST027517,32,Medium,65438.51,Web,94,12,231.28,231.28,3,13,933.44,High
CUST027518,49,Medium,56274.39,Web,6,8,310.62,207.08,11,10,76.85,Low
CUST027519,31,Medium,55371.18,Branch,17,15,193.28,241.6,138,11,234.81,Medium
CUST027520,58,Medium,44593.78,Branch,13,6,207.5,103.75,73,6,83.09,Low
CUST027521,38,Low,25811.24,App,28,8,171.42,114.28,5,9,150.34,Medium
CUST027522,64,Medium,52026.18,App,8,7,148.94,86.88,45,8,43.58,Low
CUST027523,24,Very High,131601.72,App,120,13,608.87,659.61,142,11,4215.29,High
CUST027524,53,Low,27971.96,Web,33,8,43.03,28.69,17,8,43.16,Low
CUST027525,38,Low,19155.81,Web,47,9,140.55,105.41,58,8,215.52,Medium
CUST027526,67,Medium,59007.35,App,2,10,229.16,190.97,365,7,26.82,Low
CUST027527,57,Medium,64730.09,Web,21,9,216.6,162.45,62,9,231.65,Medium
CUST027528,29,Low,21111.49,App,15,4,109.72,36.57,205,3,26.87,Low
CUST027529,32,Medium,49847.39,Web,79,10,141.08,117.57,277,6,417.46,High
CUST027530,32,Medium,58878.83,App,2,8,283.48,188.98,85,8,27.73,Low
CUST027531,34,High,85012.83,Web,12,13,362.57,392.78,168,9,312.41,Medium
CUST027532,51,Medium,60792.25,Web,13,17,231.59,328.09,122,11,283.19,Medium
CUST027533,61,Very High,178054.65,Web,30,23,622.71,1193.53,4,15,3777.54,High
CUST027534,52,High,88698.34,App,68,6,301.77,150.88,70,7,603.91,High
CUST027535,56,Medium,62449.24,App,99,5,335.36,139.73,54,6,602.82,High
CUST027536,55,Medium,58746.99,Branch,34,10,306.42,255.35,208,8,534.67,High
CUST027537,31,High,85544.31,App,3,5,440.83,183.68,98,6,45.78,Low
CUST027538,22,High,105895.17,Branch,1,14,395.79,461.75,52,13,42.51,Low
CUST027539,47,High,94907.13,App,26,15,266.5,333.13,54,12,655.75,High
CUST027540,21,Low,27026.75,Branch,28,6,161.9,80.95,8,8,111.2,Medium
CUST027541,32,Medium,51406.33,Branch,73,9,210.69,158.02,77,9,501.96,High
CUST027542,56,High,113224.43,App,34,15,423.67,529.59,162,11,1425.12,High
CUST027543,52,Medium,56204.74,App,45,13,303.41,328.7,5,13,851.78,High
CUST027544,62,Very High,160826.13,App,34,9,609.04,456.78,158,10,1423.13,High
CUST027545,27,High,127217.82,Web,6,9,513.42,385.06,27,11,210.77,Medium
CUST027546,19,Medium,57484.61,Web,49,3,258.6,64.65,140,4,171.09,Medium
CUST027547,61,Low,27605.1,App,5,11,204.87,187.8,41,11,53.89,Low
CUST027548,41,Low,24542.29,Web,11,8,165.88,110.59,86,7,64.87,Low
CUST027549,45,Medium,53518.33,App,22,9,216.2,162.15,191,7,212.6,Medium
CUST027550,39,Low,19119.58,App,13,5,136.21,56.75,75,5,35.66,Low
CUST027551,61,Low,29135.45,Web,15,9,141.72,106.29,11,10,84.97,Low
CUST027552,49,Low,27329.17,App,5,3,129.32,32.33,49,6,10.0,Low
CUST027553,48,Medium,53984.99,App,46,6,177.23,88.62,50,7,200.2,Medium
CUST027554,36,High,101846.46,App,7,15,392.28,490.35,133,12,272.62,Medium
CUST027555,68,Medium,60196.68,App,1,15,307.69,384.61,43,13,26.53,Low
CUST027556,38,Medium,44069.12,Web,120,8,164.02,109.34,205,5,433.23,High
CUST027557,20,Medium,54110.92,App,42,6,225.96,112.98,50,7,260.97,Medium
CUST027558,23,Medium,42939.3,App,39,7,263.72,153.84,296,6,339.42,Medium
CUST027559,49,High,110728.28,Web,24,7,414.85,242.0,27,10,494.6,High
CUST027560,19,Medium,56499.63,App,3,9,285.72,214.29,44,10,47.54,Low
CUST027561,41,Medium,54207.39,App,1,13,269.39,291.84,365,9,20.32,Low
CUST027562,62,Very High,207490.28,Branch,1,20,712.71,1187.85,12,15,142.44,Medium
CUST027563,44,Low,28877.76,Web,40,3,180.01,45.0,98,4,86.0,Low
CUST027564,26,High,109670.64,Web,4,18,368.77,553.15,88,13,211.06,Medium
CUST027565,30,Medium,61601.55,Web,11,13,310.46,336.33,11,13,259.43,Medium
CUST027566,31,Medium,57500.01,App,43,12,227.69,227.69,12,12,559.32,High
CUST027567,68,Low,23183.03,Branch,36,10,174.97,145.81,130,8,269.42,Medium
CUST027568,28,High,82592.86,App,6,21,370.79,648.87,120,12,273.16,Medium
CUST027569,31,Low,21617.77,Branch,22,6,110.79,55.39,23,6,63.89,Low
CUST027570,33,High,87426.29,Web,12,8,399.64,266.43,196,7,257.4,Medium
CUST027571,27,High,86797.24,Web,12,12,374.08,374.08,245,9,366.86,Medium
CUST027572,37,Medium,34105.04,Branch,2,6,172.55,86.28,55,6,10.0,Low
CUST027573,33,Medium,57632.35,App,42,8,206.43,137.62,11,9,316.79,Medium
CUST027574,51,Medium,59430.89,App,16,10,322.13,268.45,77,10,261.85,Medium
CUST027575,33,High,100005.15,Web,17,9,450.24,337.68,251,8,472.33,High
CUST027576,31,High,138439.27,Branch,76,16,496.36,661.81,110,12,3317.14,High
CUST027577,45,Medium,55195.81,Branch,24,6,281.62,140.81,9,9,192.46,Medium
CUST027578,35,Medium,62988.19,Web,15,9,355.74,266.8,35,11,249.16,Medium
CUST027579,43,Low,28038.24,App,29,3,101.66,25.42,94,4,37.6,Low
